BaseDate,USD_CAD,USD_EUR,USD_AUD,USD_AOA,USD_BWP,USD_EGP,USD_GHS,USD_KES,USD_MAD,USD_MZN,USD_NGN,USD_ZAR,USD_TZS,USD_UGX,USD_ZMW,USD_GOD,USD_OIL,USD_PLA,USD_SIL,USD_PD,CAD_AOA,CAD_BWP,CAD_EGP,CAD_GHS,CAD_KES,CAD_MAD,CAD_MZN,CAD_NGN,CAD_ZAR,CAD_TZS,CAD_UGX,CAD_ZMW,EUR_AOA,EUR_BWP,EUR_EGP,EUR_GHS,EUR_KES,EUR_MAD,EUR_MZN,EUR_NGN,EUR_ZAR,EUR_TZS,EUR_UGX,EUR_ZMW,AUD_AOA,AUD_BWP,AUD_EGP,AUD_GHS,AUD_KES,AUD_MAD,AUD_MZN,AUD_NGN,AUD_ZAR,AUD_TZS,AUD_UGX,AUD_ZMW,T_YIELD
12/4/2013,0.243101438,0.325399885,0.270481867,0.055170708,0.476204537,0.111163638,0.270917059,0.56185567,0.350118464,0.116448326,0.167561334,0.375270396,0.380418946,0.411575563,0.194821208,0.448477485,0.596153846,0.406109971,0.271715841,0.241948275,0.105529851,0.80001207,0.208584116,0.34925674,0.48385038,0.448619035,0.226128711,0.275257379,0.567380192,0.590214917,0.595250056,0.242466084,0.08662929,0.767629849,0.168227648,0.332003702,0.453269936,0.343265822,0.182819578,0.227443561,0.56566136,0.499926392,0.502144832,0.222357245,0.143828745,0.780134404,0.255992595,0.398818753,0.507227222,0.508382096,0.27097258,0.324163569,0.583480049,0.579066638,0.600087696,0.312037775,0.506896552
12/3/2013,0.236300039,0.325079168,0.252339873,0.055167196,0.473582482,0.111177542,0.26889755,0.564096818,0.349250843,0.116266376,0.165970814,0.366463226,0.381228348,0.412433012,0.1972873,0.431290657,0.586412496,0.39872051,0.257563632,0.235740956,0.106460999,0.804324619,0.210629541,0.348615922,0.492302815,0.45810676,0.228139368,0.275795044,0.557739965,0.596624175,0.601549853,0.247767166,0.086667128,0.763253138,0.168334829,0.329478958,0.456329238,0.34226084,0.182688526,0.225759751,0.553038946,0.501269757,0.503542216,0.225806813,0.147444471,0.802668227,0.262916849,0.403574692,0.525236502,0.529853359,0.278059491,0.330443813,0.588989487,0.595043326,0.615940849,0.323170153,0.489655172
12/2/2013,0.23532841,0.333448591,0.258447271,0.055166025,0.469666456,0.111017644,0.264858533,0.566337965,0.357259652,0.115538574,0.167123941,0.356873841,0.382037751,0.41221865,0.1972873,0.428261658,0.567769567,0.387754413,0.258386729,0.235025056,0.106593689,0.798348345,0.210713484,0.343662226,0.495403932,0.468927914,0.227548751,0.277431825,0.541747517,0.598419223,0.60197109,0.248054916,0.085568055,0.745639195,0.165804983,0.321977409,0.450031146,0.336689037,0.179061271,0.224344481,0.533531124,0.495657445,0.497551853,0.223425335,0.146214365,0.78812195,0.260382555,0.395768441,0.521214473,0.527650897,0.274786805,0.32895236,0.566867578,0.590660399,0.610644915,0.320548048,0.496551724
11/29/2013,0.22949864,0.326362601,0.256732132,0.053112414,0.461895222,0.110934219,0.264858533,0.559614523,0.350785864,0.114537846,0.165931051,0.348192213,0.383656555,0.410718114,0.195232224,0.456543566,0.558532079,0.401824758,0.279546663,0.237374235,0.104844233,0.791737221,0.212354853,0.345345582,0.494180492,0.470459903,0.228220902,0.278093444,0.531392916,0.605125477,0.604199173,0.247023699,0.083938021,0.740338682,0.167667789,0.323902214,0.44952063,0.342070668,0.180046593,0.225298652,0.52556057,0.503496127,0.500310268,0.222643357,0.143894388,0.779426538,0.260939497,0.396464043,0.518084568,0.525480948,0.274376512,0.328468687,0.554691337,0.593662642,0.610359075,0.318417729,0.475862069
11/27/2013,0.225806452,0.327808271,0.262464696,0.051918182,0.45932266,0.111288775,0.264858533,0.57082026,0.354089498,0.116448326,0.168237306,0.353184873,0.381228348,0.410503751,0.193177148,0.443507902,0.555005039,0.393996653,0.270994048,0.238711724,0.103863822,0.791925618,0.213928497,0.346416638,0.508679564,0.480087057,0.23184971,0.281989952,0.543287416,0.605011719,0.606675043,0.245352506,0.082262727,0.733850248,0.167715075,0.323508504,0.461516853,0.345276822,0.182042693,0.227419822,0.531881234,0.499081264,0.499031587,0.219437809,0.141214718,0.767480735,0.259172758,0.394145369,0.520679508,0.520667337,0.274171299,0.328344528,0.556627951,0.586511686,0.605408147,0.31312793,0.472413793
11/26/2013,0.215312864,0.327808271,0.252988939,0.053487075,0.455480392,0.111281823,0.266878042,0.568579113,0.356425401,0.116448326,0.167561334,0.344252163,0.382037751,0.413504823,0.191944102,0.447684377,0.566593886,0.409517897,0.276239078,0.237074158,0.107280401,0.798988075,0.217106915,0.352125248,0.516322211,0.499352707,0.235367968,0.284891086,0.536382023,0.614517184,0.618978131,0.246808676,0.084216261,0.726852694,0.167706253,0.326118624,0.458806747,0.350350592,0.182042693,0.226660797,0.518875514,0.500165961,0.50315099,0.217760676,0.145128438,0.775596271,0.262791157,0.400647557,0.527779045,0.533799948,0.277996572,0.331810967,0.552317724,0.595273098,0.616619526,0.315423938,0.462068966
11/25/2013,0.215701516,0.337170993,0.249103045,0.053487075,0.450388073,0.110975932,0.262839025,0.564096818,0.362932559,0.111899563,0.167561334,0.33917259,0.381228348,0.416720257,0.191533087,0.454881413,0.57003695,0.416434973,0.285761682,0.23842022,0.107226074,0.788884229,0.21658889,0.346724714,0.511505242,0.506379412,0.22948565,0.284754547,0.527060136,0.613169818,0.62332693,0.246136251,0.083000932,0.706046995,0.164723165,0.318372292,0.443346723,0.338790024,0.173205205,0.223634111,0.505423524,0.491614643,0.50118528,0.21457881,0.145908993,0.773866644,0.263926067,0.396910888,0.5282154,0.542913343,0.274546132,0.333534324,0.548234887,0.597795468,0.623519514,0.31650661,0.472413793
11/22/2013,0.210066071,0.331511485,0.24773167,0.053744655,0.455480392,0.110829938,0.262839025,0.565217391,0.356191811,0.112718341,0.167919202,0.33808135,0.383656555,0.415862808,0.190711056,0.448485922,0.576335237,0.416266264,0.276380904,0.236011026,0.108339605,0.806168159,0.218121284,0.348375882,0.517941786,0.507409199,0.232411518,0.287148811,0.529876735,0.620858485,0.626419446,0.246705462,0.084054506,0.722264126,0.166104126,0.319896657,0.450757987,0.339678769,0.176055584,0.225861715,0.507492077,0.49936894,0.503859914,0.215045353,0.146521612,0.783230762,0.264282485,0.39747152,0.530268804,0.540143668,0.276008898,0.334518076,0.547928564,0.601314058,0.623691836,0.315940688,0.475862069
11/21/2013,0.210649048,0.345960534,0.23931746,0.053487075,0.45932266,0.111448673,0.263081366,0.555132228,0.372876831,0.111899563,0.168873514,0.346463612,0.379609544,0.408844587,0.192766132,0.447735001,0.581373866,0.420517735,0.278789414,0.235659506,0.107933938,0.812609788,0.218752453,0.34852259,0.50735218,0.526125164,0.231177647,0.288034172,0.544261405,0.61521044,0.615804274,0.249319931,0.08186942,0.711448179,0.162902132,0.316331045,0.423248334,0.336288969,0.170431729,0.222277406,0.510312784,0.482511468,0.484524588,0.213800167,0.147892905,0.801159296,0.268306895,0.401256391,0.530965985,0.561776802,0.278535737,0.339291484,0.570676155,0.604614578,0.622741169,0.32245728,0.489655172
11/20/2013,0.198212204,0.353010206,0.221761381,0.053160418,0.456758946,0.111344392,0.262839025,0.55289108,0.375980245,0.117358079,0.168754225,0.342977441,0.378800142,0.412647374,0.191944102,0.4489331,0.563654686,0.421077849,0.276472078,0.235860987,0.109278385,0.824950743,0.222454238,0.351878932,0.516893855,0.549829371,0.24233949,0.292323037,0.548694098,0.624359399,0.630922821,0.251957554,0.080566302,0.698231652,0.160845589,0.314147623,0.413160207,0.323834962,0.175173225,0.219896401,0.500771351,0.475910431,0.484989578,0.210745027,0.151085281,0.82364019,0.27515418,0.408288408,0.545893806,0.586301628,0.291981956,0.347187876,0.584295294,0.619141737,0.642129838,0.329003143,0.493103448
11/19/2013,0.201321415,0.334741905,0.208504376,0.053487075,0.456758946,0.111031549,0.262839025,0.557373375,0.359328595,0.117358079,0.168793988,0.349428307,0.380418946,0.410289389,0.1972873,0.475417858,0.563738663,0.4386371,0.289190832,0.239118972,0.109250001,0.82063791,0.221078916,0.35095615,0.518418863,0.525099441,0.241273842,0.291257325,0.557528613,0.623880067,0.625078034,0.258299344,0.083315241,0.720595197,0.165464618,0.319025592,0.437838663,0.337631886,0.180983628,0.225796595,0.52187448,0.492464405,0.494035785,0.223058954,0.154316226,0.843859599,0.280147671,0.413960678,0.561864584,0.592268153,0.297663365,0.353417537,0.609961555,0.632562571,0.65095922,0.342643656,0.462068966
11/18/2013,0.193548387,0.339930486,0.214717203,0.053487075,0.454204034,0.111177542,0.262839025,0.559614523,0.36393366,0.111899563,0.169112092,0.343614802,0.382847153,0.404278671,0.1972873,0.475181613,0.561135371,0.432900988,0.290229201,0.236932693,0.110355974,0.826589123,0.223685507,0.353268414,0.528093811,0.543109296,0.236967007,0.294409218,0.553850981,0.633425698,0.622332584,0.2606892,0.082644716,0.709578306,0.164217002,0.317631886,0.435013756,0.333421294,0.172332074,0.224478651,0.510080373,0.491583558,0.482331962,0.221593429,0.152999039,0.830553315,0.277795327,0.411289434,0.557463923,0.587287111,0.288804067,0.350843182,0.593236973,0.629395558,0.638502708,0.339811782,0.448275862
11/15/2013,0.195491644,0.341231478,0.216954618,0.053316371,0.465770755,0.110982884,0.256073672,0.558493949,0.366670004,0.114992722,0.170742375,0.346869206,0.378800142,0.408360129,0.195232224,0.487618228,0.567937521,0.45342952,0.300017728,0.243705873,0.109862577,0.84584611,0.222823427,0.343746513,0.525106318,0.543205081,0.240254104,0.295588873,0.55799344,0.62660364,0.626784222,0.25728028,0.082265828,0.728920208,0.16361343,0.308593022,0.432285382,0.33578314,0.175880656,0.225879547,0.513950536,0.485162079,0.487030247,0.218448917,0.152299923,0.844256295,0.276650932,0.401200756,0.554505082,0.586234337,0.291354424,0.351536642,0.596123845,0.623399613,0.641315952,0.335854635,0.462068966
11/14/2013,0.200349786,0.346941504,0.223864647,0.053487075,0.476204537,0.111226207,0.262839025,0.557373375,0.370674409,0.117358079,0.170304982,0.351842553,0.380418946,0.407288317,0.195643239,0.485087031,0.567265704,0.457384063,0.299556794,0.246976718,0.109387785,0.858817539,0.221635718,0.351244216,0.519343955,0.540087395,0.241606507,0.293340968,0.562673317,0.624679438,0.62146073,0.256354656,0.081743697,0.740726144,0.162353582,0.315759095,0.424901071,0.328879101,0.177092733,0.223557024,0.517445049,0.482815285,0.481751799,0.217407392,0.151080173,0.849087916,0.274166165,0.407397993,0.547095845,0.580004128,0.291090107,0.347861271,0.596597731,0.618879164,0.634099836,0.333342916,0.455172414
11/13/2013,0.198989506,0.345960534,0.223162881,0.053365779,0.477518994,0.111226207,0.2567805,0.556252801,0.373043681,0.117358079,0.171140006,0.362841857,0.380418946,0.410718114,0.194821208,0.480505564,0.56827343,0.450919128,0.295403318,0.244726136,0.109427609,0.863220712,0.222057391,0.343653839,0.519518895,0.545091892,0.242072772,0.294788826,0.583484854,0.625799841,0.627508148,0.255648498,0.081719632,0.744313987,0.162622163,0.308254662,0.424592206,0.336648391,0.177404005,0.224801374,0.53396219,0.483587215,0.487075053,0.216572326,0.151065544,0.852095397,0.27444751,0.399551556,0.546963091,0.582507498,0.29138739,0.349071797,0.615559042,0.619498012,0.638679964,0.332484161,0.475862069
11/12/2013,0.206373883,0.35169522,0.22691348,0.053463659,0.481476151,0.111045453,0.259304885,0.550649933,0.374879034,0.117358079,0.168873514,0.368896786,0.376371936,0.40943194,0.195643239,0.468937994,0.561219348,0.449029585,0.298295555,0.247649749,0.108506153,0.860337937,0.219537991,0.34481627,0.506916909,0.535344461,0.239549094,0.28954956,0.587809019,0.614553075,0.619935572,0.254519908,0.081107191,0.744356638,0.160828556,0.309977805,0.411856265,0.325029736,0.175588254,0.220447159,0.538938963,0.473719541,0.481500346,0.216084037,0.150414974,0.852186356,0.272727579,0.401373845,0.539409719,0.578914954,0.28980188,0.344940023,0.621295876,0.61222666,0.633963589,0.331984326,0.493103448
11/8/2013,0.203264672,0.363420768,0.21479424,0.052060319,0.468365638,0.111316583,0.2567805,0.541685343,0.386525178,0.113628093,0.16776015,0.363981381,0.377181338,0.410718114,0.196054254,0.486200758,0.574319785,0.456756465,0.31787261,0.254487232,0.107175473,0.839902674,0.220852754,0.342403493,0.500900842,0.554114185,0.235864538,0.289377833,0.581777727,0.61813125,0.624199843,0.256025322,0.077900285,0.706450836,0.15799007,0.303699161,0.388984878,0.318330329,0.167178,0.21550429,0.524257119,0.465680685,0.475480567,0.213394166,0.151078234,0.851411113,0.277934276,0.40306604,0.544504426,0.602521053,0.290729448,0.34936442,0.626997896,0.623720867,0.64594518,0.33800822,0.482758621
11/7/2013,0.199961135,0.35169522,0.202420484,0.052339676,0.468365638,0.11140696,0.2567805,0.538323622,0.381653152,0.116448326,0.167561334,0.359606768,0.378800142,0.40943194,0.195232224,0.502341357,0.570960699,0.462020191,0.32183614,0.25500165,0.107993541,0.844512421,0.221993968,0.343369208,0.500654874,0.55370893,0.240580482,0.290326138,0.576862243,0.622919844,0.624882206,0.255912687,0.079722801,0.720738291,0.161282322,0.306750487,0.397112102,0.339584324,0.174429229,0.218989714,0.525559495,0.476938391,0.481500346,0.215531047,0.154072282,0.870603497,0.28311102,0.408337766,0.553992965,0.615558913,0.299266407,0.354968578,0.633998779,0.636447943,0.655330177,0.342467434,0.434482759
11/6/2013,0.191410805,0.336360698,0.190852723,0.052527007,0.464476677,0.111302679,0.2567805,0.533841327,0.361297427,0.114628821,0.167004652,0.355869515,0.377181338,0.407931404,0.195232224,0.510998051,0.575999328,0.47074583,0.325690769,0.256960728,0.109443725,0.849114505,0.224518127,0.345883341,0.504253109,0.54344792,0.24118978,0.292746342,0.577655855,0.627892973,0.629332266,0.258534225,0.081914924,0.732599138,0.165359873,0.310790271,0.407768645,0.337467308,0.176963425,0.223272394,0.53016085,0.486856009,0.489718363,0.219816669,0.156818263,0.882990989,0.287797146,0.41334916,0.562034016,0.617047079,0.302248911,0.359893589,0.641249486,0.645395309,0.663898183,0.347827282,0.448275862
11/5/2013,0.198795181,0.344164358,0.196988821,0.053467172,0.465770755,0.111302679,0.2567805,0.533393097,0.371008109,0.114628821,0.167123941,0.352112948,0.378800142,0.406430868,0.194821208,0.505758473,0.563990595,0.461095665,0.322861846,0.250843432,0.109583357,0.841224054,0.222218354,0.343710798,0.496819798,0.542996039,0.238659898,0.290239175,0.564501972,0.623879272,0.621412498,0.255707836,0.082075314,0.725304303,0.16321088,0.308727402,0.399051223,0.33715078,0.174485683,0.220902709,0.519634034,0.482849167,0.482437181,0.217073382,0.156761084,0.875242128,0.285233377,0.410680755,0.555696211,0.615507678,0.299553852,0.35708101,0.627731967,0.641392574,0.656624528,0.344376447,0.455172414
11/4/2013,0.192771084,0.337008886,0.194812688,0.053463659,0.460607832,0.111288775,0.2567805,0.538323622,0.362765709,0.111899563,0.167561334,0.343614802,0.376371936,0.40943194,0.195232224,0.508255921,0.574487739,0.462661286,0.321608206,0.250800564,0.110437354,0.83984778,0.224074865,0.345481946,0.507463119,0.542983735,0.237232482,0.292899993,0.554522572,0.625723504,0.630465672,0.258115682,0.082992852,0.724779927,0.16516322,0.310618365,0.412484477,0.338872145,0.173256566,0.223686295,0.511968493,0.485262526,0.491333015,0.219634302,0.157227874,0.870917651,0.286122816,0.411624459,0.561414915,0.61274935,0.297371908,0.358594809,0.615946097,0.640947977,0.662116421,0.345982659,0.434482759
11/1/2013,0.191799456,0.341556967,0.205836325,0.053252912,0.458039699,0.111142782,0.254760991,0.536082474,0.368471986,0.111626638,0.167919202,0.349698702,0.376371936,0.410718114,0.193177148,0.509555269,0.574403762,0.462661286,0.327306572,0.247191059,0.110309001,0.836324002,0.224185432,0.343094429,0.506135545,0.551342171,0.237215457,0.293662268,0.566261211,0.626527135,0.633103618,0.255599721,0.08214543,0.714526776,0.163725579,0.306821249,0.405008825,0.338785464,0.171469154,0.222624457,0.517833899,0.481671375,0.490028365,0.215580016,0.154570852,0.849882811,0.281378358,0.404126224,0.549065456,0.602016034,0.292286362,0.353737224,0.61346543,0.630940072,0.653815831,0.337935185,0.44137931
10/31/2013,0.193937038,0.325560278,0.202269046,0.052246011,0.446591663,0.111302679,0.253751237,0.533841327,0.349184103,0.111717613,0.168793988,0.334334441,0.376371936,0.41128403,0.189889026,0.515360147,0.589267719,0.45942207,0.328096746,0.24619223,0.108728103,0.811582988,0.223729477,0.341131292,0.501857914,0.524970615,0.236601821,0.293902615,0.536908486,0.624760164,0.632262449,0.250446453,0.082962689,0.713440848,0.168359508,0.309750472,0.41918577,0.34079326,0.176668589,0.228776908,0.505890253,0.494368658,0.501634781,0.215596243,0.153978517,0.838308327,0.283044794,0.404271823,0.550890461,0.593529288,0.293926524,0.356367358,0.591807067,0.634161795,0.657643259,0.334806076,0.413793103
10/30/2013,0.203264672,0.303332533,0.200983116,0.053042166,0.430362869,0.111413912,0.253751237,0.528238458,0.320185537,0.112081514,0.168436121,0.319279203,0.378800142,0.412433012,0.188244965,0.533491955,0.592542828,0.475375209,0.349492212,0.249677417,0.108413729,0.76802195,0.220980608,0.338414818,0.487468999,0.475727488,0.23389713,0.290153655,0.502151103,0.620207432,0.626692903,0.245389068,0.086882894,0.711313031,0.174770154,0.315726791,0.436190318,0.338804975,0.184330669,0.235690582,0.498267673,0.515615421,0.5185513,0.219642581,0.155326489,0.816024155,0.283713786,0.404821316,0.548071288,0.575351469,0.294898473,0.35659331,0.568004476,0.637752776,0.660140273,0.333009903,0.406896552
10/29/2013,0.201321415,0.300194096,0.198568795,0.053463659,0.431598575,0.111511242,0.251731728,0.530479606,0.325090933,0.111899563,0.169907352,0.320457355,0.376371936,0.410675241,0.188244965,0.533913821,0.604551562,0.467722561,0.343717868,0.249514517,0.109220441,0.773002613,0.221709658,0.33631704,0.491529515,0.484605692,0.234323415,0.29253637,0.505874249,0.618684654,0.625639508,0.245971918,0.087832714,0.717515011,0.175790865,0.313936972,0.442333279,0.358319889,0.185120881,0.238408886,0.502050716,0.51488952,0.518298685,0.220540412,0.156414879,0.821570214,0.284835012,0.403094505,0.552039373,0.581876272,0.295736824,0.359331717,0.572689323,0.637520612,0.660223237,0.334106534,0.4
10/28/2013,0.196657598,0.290988681,0.183883269,0.053440243,0.426668244,0.11133744,0.248500515,0.533841327,0.316381353,0.120542213,0.167919202,0.315928229,0.376371936,0.413719185,0.183723798,0.540309312,0.608582466,0.47384333,0.343054324,0.249021533,0.109853313,0.770011484,0.222928167,0.333400201,0.499285142,0.481701871,0.24693727,0.291918522,0.501691983,0.622516675,0.633695607,0.241197434,0.089039212,0.719963371,0.178209154,0.31219634,0.456504434,0.364857634,0.199473513,0.23922846,0.501385561,0.522456588,0.529001936,0.216933971,0.159586139,0.836874849,0.290779583,0.404969741,0.568925424,0.595308025,0.312183545,0.364262851,0.581668548,0.65102443,0.677102309,0.334231005,0.403448276
10/25/2013,0.197240575,0.29114405,0.183588213,0.051543521,0.426668244,0.111191446,0.253751237,0.524876737,0.31444589,0.113173217,0.167362519,0.314663164,0.376371936,0.412647374,0.180024661,0.53861341,0.601612361,0.462492577,0.344047106,0.247992695,0.107371195,0.769216977,0.222554573,0.340166353,0.489753599,0.478481639,0.237333803,0.291069025,0.498944269,0.62203671,0.631678574,0.235970257,0.086616161,0.719767734,0.177975956,0.319056454,0.445308326,0.360146239,0.189768236,0.238540483,0.499410263,0.522328332,0.52739589,0.211772139,0.157063381,0.837335561,0.290721991,0.412352603,0.562633832,0.594359431,0.303784516,0.363799347,0.579856582,0.651298619,0.676094651,0.328943753,0.4
10/24/2013,0.192188107,0.29161029,0.179103822,0.053416827,0.421771031,0.11140696,0.24971222,0.519273868,0.31407882,0.112991266,0.16815778,0.307990189,0.374753132,0.413719185,0.176736539,0.535348166,0.595398052,0.460812233,0.348111941,0.249964634,0.110461313,0.766804352,0.224412992,0.336296098,0.488884743,0.486087298,0.238828077,0.293797777,0.491222509,0.624118053,0.637186859,0.232966087,0.088925764,0.710111531,0.178119765,0.313620081,0.43790994,0.358029724,0.189375495,0.239292015,0.489225361,0.519737574,0.528563194,0.207092129,0.160610875,0.836924266,0.292899245,0.408725716,0.562956332,0.600110086,0.305572677,0.366858944,0.57361642,0.653837773,0.681487024,0.326160108,0.4
10/23/2013,0.18441508,0.295347524,0.178444599,0.051847934,0.421771031,0.111302679,0.24971222,0.520394442,0.315380252,0.112809316,0.16855541,0.309197311,0.378800142,0.41221865,0.176736539,0.524143401,0.593298623,0.448658425,0.344206661,0.249493083,0.109579864,0.77745276,0.226712388,0.338562347,0.497359922,0.500088343,0.24126737,0.297065853,0.499895233,0.635803395,0.64109364,0.235269158,0.086439987,0.705432006,0.176910709,0.312604799,0.435226887,0.350454585,0.187902471,0.238491637,0.488583648,0.522168672,0.523839936,0.206042407,0.158608848,0.837957386,0.293049746,0.409014003,0.564437234,0.601902275,0.305656152,0.367617676,0.57642601,0.658561429,0.680299125,0.326460613,0.393103448
10/22/2013,0.165759813,0.294723748,0.165460339,0.05312623,0.425440849,0.111393056,0.247692712,0.520170327,0.317015384,0.112809316,0.170901427,0.304465389,0.379609544,0.411789925,0.175914509,0.529745783,0.601192476,0.459692005,0.348048626,0.252258084,0.113916552,0.810418396,0.232759793,0.34136425,0.515004452,0.532343567,0.247765006,0.30664019,0.50714066,0.65258576,0.655292584,0.239728997,0.088139402,0.712998322,0.177206241,0.310123703,0.435628531,0.355802516,0.188108259,0.241375526,0.481992869,0.523784051,0.523680524,0.205082057,0.163265484,0.86413264,0.298760812,0.411921046,0.577301223,0.620681945,0.311519591,0.376646645,0.583252862,0.671683475,0.691839618,0.331216559,0.403448276
10/21/2013,0.169257676,0.311535428,0.17282969,0.053213807,0.429129249,0.111358296,0.247692712,0.520394442,0.335101945,0.111535662,0.172531711,0.316575247,0.380418946,0.410503751,0.175092478,0.509420272,0.613117232,0.448827134,0.335980752,0.250950603,0.113516999,0.812609097,0.231593522,0.340327864,0.511856038,0.548352326,0.244889741,0.30724772,0.526101886,0.650668916,0.650589731,0.237534335,0.08601074,0.698850559,0.172370433,0.305617813,0.417798573,0.348767203,0.180950705,0.237606594,0.48898239,0.511119371,0.510186334,0.19928437,0.161729826,0.858020824,0.295527307,0.408668641,0.57004264,0.623273146,0.306692449,0.374756985,0.595493556,0.665499014,0.683426484,0.326602911,0.434482759
10/18/2013,0.165759813,0.311060489,0.170943846,0.054002234,0.422992248,0.111678091,0.247692712,0.519273868,0.332899523,0.109170306,0.172969104,0.310935569,0.384465957,0.407288317,0.174681463,0.50961433,0.6264696,0.452201317,0.328471571,0.247113897,0.115042055,0.805700063,0.23314125,0.34136425,0.514092194,0.551464376,0.243048951,0.30905782,0.518882043,0.658931175,0.64862551,0.238018077,0.087062844,0.688175272,0.172913704,0.305744146,0.416940659,0.345262031,0.178034662,0.238259313,0.481013681,0.516970773,0.506066628,0.198851723,0.163237521,0.851646264,0.296744034,0.409497685,0.571104839,0.62431086,0.304778757,0.376179217,0.588018723,0.67141629,0.681308116,0.326859776,0.424137931
10/17/2013,0.166342791,0.311377092,0.175740926,0.053416827,0.431598575,0.111615523,0.247692712,0.521515016,0.33867254,0.109170306,0.172412422,0.312113721,0.382037751,0.405144695,0.175092478,0.513048321,0.62529392,0.451384765,0.32712929,0.245806416,0.114204369,0.821462002,0.232870517,0.341191267,0.51580894,0.55745055,0.242845439,0.308190199,0.520519248,0.655261393,0.644986019,0.238412453,0.08628638,0.703577798,0.172744093,0.305659924,0.419333115,0.35702023,0.177932459,0.237524227,0.482539265,0.513433881,0.5028838,0.199327944,0.161358677,0.857164943,0.294600174,0.407393188,0.567958442,0.621795711,0.302631328,0.373178699,0.584501662,0.66439474,0.674313102,0.325272365,0.427586207
10/16/2013,0.173921492,0.334418433,0.187507728,0.053433218,0.440307358,0.111469529,0.247692712,0.527117884,0.3640004,0.120542213,0.173764364,0.320843634,0.388512967,0.412647374,0.174681463,0.481146801,0.63889822,0.425632997,0.315213372,0.235432305,0.113117765,0.827532274,0.230254846,0.338951636,0.514186485,0.575344789,0.254888292,0.306958609,0.52981329,0.657251844,0.650036155,0.235566664,0.08329029,0.691123342,0.166108205,0.299595922,0.401707742,0.348633644,0.185175997,0.231465375,0.480592924,0.503535922,0.49748136,0.19249598,0.158779927,0.851821331,0.289412272,0.402291377,0.560408119,0.62342413,0.310555578,0.368860547,0.585867937,0.659909313,0.672522954,0.319349299,0.455172414
10/15/2013,0.184609405,0.336684744,0.194737768,0.053152456,0.445330513,0.111455625,0.247692712,0.523756163,0.365502052,0.120542213,0.173525786,0.324339462,0.379609544,0.419292605,0.174270448,0.481011804,0.629828687,0.415422718,0.314149677,0.232174319,0.111212471,0.822159384,0.226854003,0.335821776,0.500564497,0.559547131,0.251128313,0.302752677,0.526953485,0.636688815,0.651319516,0.231821492,0.082648826,0.697469925,0.165463625,0.299006366,0.395281772,0.34567759,0.184445467,0.230460806,0.484227763,0.489840244,0.505031857,0.191329746,0.156822868,0.848089261,0.286361204,0.399198404,0.550871779,0.614733028,0.307332869,0.365085494,0.583547709,0.64426494,0.673844501,0.315527942,0.475862069
10/11/2013,0.178002332,0.331188967,0.200529809,0.052246011,0.439056904,0.111413912,0.247692712,0.521515016,0.357760203,0.109170306,0.173525786,0.321143001,0.380418946,0.420578778,0.173448418,0.472447921,0.636630836,0.406575609,0.313503862,0.234823576,0.111008738,0.819405912,0.22888516,0.337752673,0.504599607,0.561141133,0.238799989,0.305176035,0.526850275,0.64327815,0.658468086,0.232647915,0.082233286,0.692798877,0.166933465,0.300438144,0.398339077,0.343964038,0.171595847,0.232251846,0.483077178,0.495294814,0.51054305,0.191692092,0.154350501,0.829722373,0.283901423,0.396743158,0.54362974,0.60170197,0.291764036,0.362294804,0.571639962,0.639782459,0.670138437,0.311780658,0.45862069
10/10/2013,0.187524291,0.333933405,0.202193339,0.053580741,0.44155994,0.111601618,0.245168326,0.531600179,0.360262956,0.109170306,0.175871804,0.322804002,0.380418946,0.419292605,0.175914509,0.485441399,0.644944575,0.416502456,0.322398379,0.235037917,0.111338002,0.810905077,0.22613104,0.331624136,0.505693639,0.548541278,0.235530838,0.30440212,0.521710909,0.635303181,0.649011933,0.233217476,0.083536314,0.693990566,0.166409709,0.296468738,0.407622198,0.341867884,0.170727118,0.233983215,0.483746521,0.49310768,0.50690609,0.194299016,0.155792068,0.830906872,0.283445223,0.392598955,0.549338952,0.601215049,0.291048227,0.364023126,0.572561646,0.638269721,0.667131927,0.314619952,0.462068966
10/9/2013,0.186746988,0.336360698,0.203784868,0.052431702,0.44785497,0.111448673,0.247692712,0.536082474,0.362598859,0.109170306,0.173883653,0.333059719,0.380418946,0.41886388,0.175914509,0.500620143,0.633187773,0.413533175,0.326934279,0.231145482,0.109988815,0.823989829,0.226172629,0.335199779,0.510947695,0.552591433,0.235796552,0.302386131,0.540789722,0.63595138,0.648998276,0.233447614,0.081796717,0.702445808,0.165544407,0.299090588,0.410468169,0.340283085,0.169960592,0.23096643,0.49708024,0.491177856,0.504666166,0.193644175,0.153904831,0.837858783,0.282599573,0.395372046,0.551047223,0.600710231,0.290364954,0.361121209,0.587955243,0.636825743,0.665204252,0.313920095,0.451724138
